instant,dteday,season,yr,holiday,weekday,workingday,weathersit,casual,registered,cnt,time
11149,2012-04-14,summer,2012,not holiday,6,weekday,moderate,251,309,560,Evening
11150,2012-04-14,summer,2012,not holiday,6,weekday,moderate,197,284,481,Evening
11151,2012-04-14,summer,2012,not holiday,6,weekday,moderate,163,296,459,Evening
11152,2012-04-14,summer,2012,not holiday,6,weekday,moderate,112,209,321,Evening
11153,2012-04-14,summer,2012,not holiday,6,weekday,moderate,53,167,220,night
11154,2012-04-14,summer,2012,not holiday,6,weekday,moderate,64,148,212,night
11155,2012-04-14,summer,2012,not holiday,6,weekday,moderate,45,151,196,night
11156,2012-04-15,summer,2012,not holiday,0,weekday,moderate,30,94,124,night
11157,2012-04-15,summer,2012,not holiday,0,weekday,moderate,17,89,106,night
11158,2012-04-15,summer,2012,not holiday,0,weekday,moderate,20,54,74,night
11159,2012-04-15,summer,2012,not holiday,0,weekday,moderate,18,27,45,night
11160,2012-04-15,summer,2012,not holiday,0,weekday,moderate,2,10,12,night
11161,2012-04-15,summer,2012,not holiday,0,weekday,good,4,6,10,Morning
11162,2012-04-15,summer,2012,not holiday,0,weekday,good,5,11,16,Morning
11163,2012-04-15,summer,2012,not holiday,0,weekday,good,16,30,46,Morning
11164,2012-04-15,summer,2012,not holiday,0,weekday,good,33,64,97,Morning
11165,2012-04-15,summer,2012,not holiday,0,weekday,good,97,154,251,Morning
11166,2012-04-15,summer,2012,not holiday,0,weekday,good,186,235,421,Morning
11167,2012-04-15,summer,2012,not holiday,0,weekday,good,227,301,528,Morning
11168,2012-04-15,summer,2012,not holiday,0,weekday,good,275,360,635,Afternoon
11169,2012-04-15,summer,2012,not holiday,0,weekday,good,298,383,681,Afternoon
11170,2012-04-15,summer,2012,not holiday,0,weekday,good,282,346,628,Afternoon
11171,2012-04-15,summer,2012,not holiday,0,weekday,good,266,351,617,Afternoon
11172,2012-04-15,summer,2012,not holiday,0,weekday,good,286,330,616,Afternoon
11173,2012-04-15,summer,2012,not holiday,0,weekday,good,262,361,623,Evening
11174,2012-04-15,summer,2012,not holiday,0,weekday,good,184,295,479,Evening
11175,2012-04-15,summer,2012,not holiday,0,weekday,good,114,265,379,Evening
11176,2012-04-15,summer,2012,not holiday,0,weekday,good,86,205,291,Evening
11177,2012-04-15,summer,2012,not holiday,0,weekday,good,76,153,229,night
11178,2012-04-15,summer,2012,not holiday,0,weekday,good,37,97,134,night
11179,2012-04-15,summer,2012,not holiday,0,weekday,good,25,65,90,night
11180,2012-04-16,summer,2012,holiday,1,weekday,good,15,26,41,night
11181,2012-04-16,summer,2012,holiday,1,weekday,good,7,21,28,night
11182,2012-04-16,summer,2012,holiday,1,weekday,good,5,9,14,night
11183,2012-04-16,summer,2012,holiday,1,weekday,good,3,5,8,night
11184,2012-04-16,summer,2012,holiday,1,weekday,good,0,6,6,night
11185,2012-04-16,summer,2012,holiday,1,weekday,good,4,34,38,Morning
11186,2012-04-16,summer,2012,holiday,1,weekday,good,10,123,133,Morning
11187,2012-04-16,summer,2012,holiday,1,weekday,good,20,367,387,Morning
11188,2012-04-16,summer,2012,holiday,1,weekday,moderate,48,549,597,Morning
11189,2012-04-16,summer,2012,holiday,1,weekday,good,59,238,297,Morning
11190,2012-04-16,summer,2012,holiday,1,weekday,good,75,149,224,Morning
11191,2012-04-16,summer,2012,holiday,1,weekday,good,115,136,251,Morning
11192,2012-04-16,summer,2012,holiday,1,weekday,good,75,196,271,Afternoon
11193,2012-04-16,summer,2012,holiday,1,weekday,good,79,184,263,Afternoon
11194,2012-04-16,summer,2012,holiday,1,weekday,good,105,183,288,Afternoon
11195,2012-04-16,summer,2012,holiday,1,weekday,good,81,194,275,Afternoon
11196,2012-04-16,summer,2012,holiday,1,weekday,good,92,266,358,Afternoon
11197,2012-04-16,summer,2012,holiday,1,weekday,good,111,601,712,Evening
11198,2012-04-16,summer,2012,holiday,1,weekday,good,87,589,676,Evening
11199,2012-04-16,summer,2012,holiday,1,weekday,good,61,461,522,Evening
11200,2012-04-16,summer,2012,holiday,1,weekday,good,48,327,375,Evening
11201,2012-04-16,summer,2012,holiday,1,weekday,good,39,232,271,night
11202,2012-04-16,summer,2012,holiday,1,weekday,good,35,179,214,night
11203,2012-04-16,summer,2012,holiday,1,weekday,good,24,97,121,night
11204,2012-04-17,summer,2012,not holiday,2,weekend,good,10,33,43,night
11205,2012-04-17,summer,2012,not holiday,2,weekend,good,6,5,11,night
11206,2012-04-17,summer,2012,not holiday,2,weekend,good,1,3,4,night
11207,2012-04-17,summer,2012,not holiday,2,weekend,good,0,6,6,night
11208,2012-04-17,summer,2012,not holiday,2,weekend,good,3,6,9,night
11209,2012-04-17,summer,2012,not holiday,2,weekend,good,1,29,30,Morning
11210,2012-04-17,summer,2012,not holiday,2,weekend,good,8,136,144,Morning
11211,2012-04-17,summer,2012,not holiday,2,weekend,good,18,443,461,Morning
11212,2012-04-17,summer,2012,not holiday,2,weekend,good,42,631,673,Morning
11213,2012-04-17,summer,2012,not holiday,2,weekend,good,71,329,400,Morning
11214,2012-04-17,summer,2012,not holiday,2,weekend,good,52,165,217,Morning
11215,2012-04-17,summer,2012,not holiday,2,weekend,good,65,174,239,Morning
11216,2012-04-17,summer,2012,not holiday,2,weekend,good,65,179,244,Afternoon
11217,2012-04-17,summer,2012,not holiday,2,weekend,good,52,187,239,Afternoon
11218,2012-04-17,summer,2012,not holiday,2,weekend,good,59,198,257,Afternoon
11219,2012-04-17,summer,2012,not holiday,2,weekend,good,91,217,308,Afternoon
11220,2012-04-17,summer,2012,not holiday,2,weekend,good,50,320,370,Afternoon
11221,2012-04-17,summer,2012,not holiday,2,weekend,good,108,673,781,Evening
11222,2012-04-17,summer,2012,not holiday,2,weekend,good,105,670,775,Evening
11223,2012-04-17,summer,2012,not holiday,2,weekend,good,73,464,537,Evening
11224,2012-04-17,summer,2012,not holiday,2,weekend,good,44,358,402,Evening
11225,2012-04-17,summer,2012,not holiday,2,weekend,good,37,260,297,night
11226,2012-04-17,summer,2012,not holiday,2,weekend,good,18,144,162,night
11227,2012-04-17,summer,2012,not holiday,2,weekend,good,10,72,82,night
11228,2012-04-18,summer,2012,not holiday,3,weekend,good,3,35,38,night
11229,2012-04-18,summer,2012,not holiday,3,weekend,good,1,13,14,night
11230,2012-04-18,summer,2012,not holiday,3,weekend,moderate,1,8,9,night
11231,2012-04-18,summer,2012,not holiday,3,weekend,moderate,0,6,6,night
11232,2012-04-18,summer,2012,not holiday,3,weekend,moderate,0,7,7,night
11233,2012-04-18,summer,2012,not holiday,3,weekend,moderate,0,34,34,Morning
11234,2012-04-18,summer,2012,not holiday,3,weekend,moderate,6,128,134,Morning
11235,2012-04-18,summer,2012,not holiday,3,weekend,moderate,10,408,418,Morning
11236,2012-04-18,summer,2012,not holiday,3,weekend,bad,25,551,576,Morning
11237,2012-04-18,summer,2012,not holiday,3,weekend,bad,20,245,265,Morning
11238,2012-04-18,summer,2012,not holiday,3,weekend,bad,31,116,147,Morning
11239,2012-04-18,summer,2012,not holiday,3,weekend,bad,14,105,119,Morning
11240,2012-04-18,summer,2012,not holiday,3,weekend,bad,15,95,110,Afternoon
11241,2012-04-18,summer,2012,not holiday,3,weekend,bad,13,51,64,Afternoon
11242,2012-04-18,summer,2012,not holiday,3,weekend,bad,8,43,51,Afternoon
11243,2012-04-18,summer,2012,not holiday,3,weekend,bad,10,88,98,Afternoon
11244,2012-04-18,summer,2012,not holiday,3,weekend,moderate,36,199,235,Afternoon
11245,2012-04-18,summer,2012,not holiday,3,weekend,moderate,46,442,488,Evening
11246,2012-04-18,summer,2012,not holiday,3,weekend,moderate,27,478,505,Evening
11247,2012-04-18,summer,2012,not holiday,3,weekend,moderate,26,342,368,Evening
11248,2012-04-18,summer,2012,not holiday,3,weekend,moderate,8,252,260,Evening
11249,2012-04-18,summer,2012,not holiday,3,weekend,moderate,24,165,189,night
11250,2012-04-18,summer,2012,not holiday,3,weekend,moderate,9,153,162,night
11251,2012-04-18,summer,2012,not holiday,3,weekend,moderate,14,56,70,night
11252,2012-04-19,summer,2012,not holiday,4,weekend,bad,5,20,25,night
11253,2012-04-19,summer,2012,not holiday,4,weekend,bad,2,11,13,night
11254,2012-04-19,summer,2012,not holiday,4,weekend,moderate,2,4,6,night
11255,2012-04-19,summer,2012,not holiday,4,weekend,moderate,1,3,4,night
11256,2012-04-19,summer,2012,not holiday,4,weekend,moderate,0,4,4,night
11257,2012-04-19,summer,2012,not holiday,4,weekend,good,0,30,30,Morning
11258,2012-04-19,summer,2012,not holiday,4,weekend,moderate,4,116,120,Morning
11259,2012-04-19,summer,2012,not holiday,4,weekend,moderate,15,391,406,Morning
11260,2012-04-19,summer,2012,not holiday,4,weekend,moderate,26,651,677,Morning
11261,2012-04-19,summer,2012,not holiday,4,weekend,moderate,31,270,301,Morning
11262,2012-04-19,summer,2012,not holiday,4,weekend,good,46,143,189,Morning
11263,2012-04-19,summer,2012,not holiday,4,weekend,good,46,183,229,Morning
11264,2012-04-19,summer,2012,not holiday,4,weekend,good,51,213,264,Afternoon
11265,2012-04-19,summer,2012,not holiday,4,weekend,good,52,186,238,Afternoon
11266,2012-04-19,summer,2012,not holiday,4,weekend,good,54,183,237,Afternoon
11267,2012-04-19,summer,2012,not holiday,4,weekend,good,66,196,262,Afternoon
11268,2012-04-19,summer,2012,not holiday,4,weekend,good,63,324,387,Afternoon
11269,2012-04-19,summer,2012,not holiday,4,weekend,good,85,663,748,Evening
11270,2012-04-19,summer,2012,not holiday,4,weekend,good,99,677,776,Evening
11271,2012-04-19,summer,2012,not holiday,4,weekend,good,70,516,586,Evening
11272,2012-04-19,summer,2012,not holiday,4,weekend,good,52,352,404,Evening
11273,2012-04-19,summer,2012,not holiday,4,weekend,good,27,240,267,night
11274,2012-04-19,summer,2012,not holiday,4,weekend,good,29,219,248,night
11275,2012-04-19,summer,2012,not holiday,4,weekend,good,20,124,144,night
11276,2012-04-20,summer,2012,not holiday,5,weekend,good,5,59,64,night
11277,2012-04-20,summer,2012,not holiday,5,weekend,good,3,22,25,night
11278,2012-04-20,summer,2012,not holiday,5,weekend,good,3,18,21,night
11279,2012-04-20,summer,2012,not holiday,5,weekend,good,1,9,10,night
11280,2012-04-20,summer,2012,not holiday,5,weekend,good,0,3,3,night
11281,2012-04-20,summer,2012,not holiday,5,weekend,good,1,24,25,Morning
11282,2012-04-20,summer,2012,not holiday,5,weekend,good,8,105,113,Morning
11283,2012-04-20,summer,2012,not holiday,5,weekend,good,9,350,359,Morning
11284,2012-04-20,summer,2012,not holiday,5,weekend,good,32,668,700,Morning
11285,2012-04-20,summer,2012,not holiday,5,weekend,good,30,329,359,Morning
11286,2012-04-20,summer,2012,not holiday,5,weekend,good,67,170,237,Morning
11287,2012-04-20,summer,2012,not holiday,5,weekend,good,64,190,254,Morning
11288,2012-04-20,summer,2012,not holiday,5,weekend,good,102,260,362,Afternoon
11289,2012-04-20,summer,2012,not holiday,5,weekend,good,105,276,381,Afternoon
11290,2012-04-20,summer,2012,not holiday,5,weekend,good,156,238,394,Afternoon
11291,2012-04-20,summer,2012,not holiday,5,weekend,good,145,262,407,Afternoon
11292,2012-04-20,summer,2012,not holiday,5,weekend,good,151,429,580,Afternoon
11293,2012-04-20,summer,2012,not holiday,5,weekend,good,122,697,819,Evening
11294,2012-04-20,summer,2012,not holiday,5,weekend,good,110,558,668,Evening
11295,2012-04-20,summer,2012,not holiday,5,weekend,good,82,410,492,Evening
11296,2012-04-20,summer,2012,not holiday,5,weekend,good,52,289,341,Evening
11297,2012-04-20,summer,2012,not holiday,5,weekend,good,35,252,287,night
11298,2012-04-20,summer,2012,not holiday,5,weekend,good,26,176,202,night
11299,2012-04-20,summer,2012,not holiday,5,weekend,good,31,156,187,night
11300,2012-04-21,summer,2012,not holiday,6,weekday,good,31,111,142,night
11301,2012-04-21,summer,2012,not holiday,6,weekday,good,24,64,88,night
11302,2012-04-21,summer,2012,not holiday,6,weekday,good,12,69,81,night
11303,2012-04-21,summer,2012,not holiday,6,weekday,good,4,25,29,night
11304,2012-04-21,summer,2012,not holiday,6,weekday,good,0,9,9,night
11305,2012-04-21,summer,2012,not holiday,6,weekday,good,0,1,1,Morning
11306,2012-04-21,summer,2012,not holiday,6,weekday,good,10,21,31,Morning
11307,2012-04-21,summer,2012,not holiday,6,weekday,good,21,55,76,Morning
11308,2012-04-21,summer,2012,not holiday,6,weekday,good,52,149,201,Morning
11309,2012-04-21,summer,2012,not holiday,6,weekday,good,115,216,331,Morning
11310,2012-04-21,summer,2012,not holiday,6,weekday,good,183,299,482,Morning
11311,2012-04-21,summer,2012,not holiday,6,weekday,good,260,348,608,Morning
11312,2012-04-21,summer,2012,not holiday,6,weekday,good,262,378,640,Afternoon
11313,2012-04-21,summer,2012,not holiday,6,weekday,good,291,358,649,Afternoon
11314,2012-04-21,summer,2012,not holiday,6,weekday,good,278,331,609,Afternoon
11315,2012-04-21,summer,2012,not holiday,6,weekday,good,267,361,628,Afternoon
11316,2012-04-21,summer,2012,not holiday,6,weekday,good,267,372,639,Afternoon
11317,2012-04-21,summer,2012,not holiday,6,weekday,moderate,259,309,568,Evening
11318,2012-04-21,summer,2012,not holiday,6,weekday,moderate,133,283,416,Evening
11319,2012-04-21,summer,2012,not holiday,6,weekday,bad,9,45,54,Evening
11320,2012-04-21,summer,2012,not holiday,6,weekday,bad,5,34,39,Evening
11321,2012-04-21,summer,2012,not holiday,6,weekday,bad,20,82,102,night
11322,2012-04-21,summer,2012,not holiday,6,weekday,good,20,90,110,night
11323,2012-04-21,summer,2012,not holiday,6,weekday,moderate,18,73,91,night
11324,2012-04-22,summer,2012,not holiday,0,weekday,moderate,32,85,117,night
11325,2012-04-22,summer,2012,not holiday,0,weekday,moderate,10,63,73,night
11326,2012-04-22,summer,2012,not holiday,0,weekday,good,7,49,56,night
11327,2012-04-22,summer,2012,not holiday,0,weekday,moderate,7,33,40,night
11328,2012-04-22,summer,2012,not holiday,0,weekday,moderate,0,7,7,night
11329,2012-04-22,summer,2012,not holiday,0,weekday,moderate,0,6,6,Morning
11330,2012-04-22,summer,2012,not holiday,0,weekday,moderate,6,6,12,Morning
11331,2012-04-22,summer,2012,not holiday,0,weekday,bad,2,22,24,Morning
11332,2012-04-22,summer,2012,not holiday,0,weekday,bad,8,43,51,Morning
11333,2012-04-22,summer,2012,not holiday,0,weekday,bad,8,71,79,Morning
11334,2012-04-22,summer,2012,not holiday,0,weekday,bad,11,57,68,Morning
11335,2012-04-22,summer,2012,not holiday,0,weekday,bad,7,70,77,Morning
11336,2012-04-22,summer,2012,not holiday,0,weekday,bad,5,56,61,Afternoon
11337,2012-04-22,summer,2012,not holiday,0,weekday,bad,5,47,52,Afternoon
11338,2012-04-22,summer,2012,not holiday,0,weekday,bad,3,50,53,Afternoon
11339,2012-04-22,summer,2012,not holiday,0,weekday,bad,0,38,38,Afternoon
11340,2012-04-22,summer,2012,not holiday,0,weekday,bad,4,32,36,Afternoon
11341,2012-04-22,summer,2012,not holiday,0,weekday,bad,2,25,27,Evening
11342,2012-04-22,summer,2012,not holiday,0,weekday,bad,1,38,39,Evening
11343,2012-04-22,summer,2012,not holiday,0,weekday,bad,1,34,35,Evening
11344,2012-04-22,summer,2012,not holiday,0,weekday,bad,1,34,35,Evening
11345,2012-04-22,summer,2012,not holiday,0,weekday,bad,0,11,11,night
11346,2012-04-22,summer,2012,not holiday,0,weekday,bad,0,13,13,night
11347,2012-04-22,summer,2012,not holiday,0,weekday,bad,0,17,17,night
11348,2012-04-23,summer,2012,not holiday,1,weekend,bad,0,6,6,night
11349,2012-04-23,summer,2012,not holiday,1,weekend,bad,1,1,2,night
11350,2012-04-23,summer,2012,not holiday,1,weekend,moderate,1,3,4,night
11351,2012-04-23,summer,2012,not holiday,1,weekend,moderate,0,1,1,night
11352,2012-04-23,summer,2012,not holiday,1,weekend,bad,0,3,3,night
11353,2012-04-23,summer,2012,not holiday,1,weekend,bad,0,14,14,Morning
11354,2012-04-23,summer,2012,not holiday,1,weekend,moderate,2,43,45,Morning
11355,2012-04-23,summer,2012,not holiday,1,weekend,bad,1,206,207,Morning
11356,2012-04-23,summer,2012,not holiday,1,weekend,moderate,11,471,482,Morning
11357,2012-04-23,summer,2012,not holiday,1,weekend,moderate,17,255,272,Morning
11358,2012-04-23,summer,2012,not holiday,1,weekend,moderate,12,88,100,Morning
11359,2012-04-23,summer,2012,not holiday,1,weekend,moderate,10,91,101,Morning
11360,2012-04-23,summer,2012,not holiday,1,weekend,bad,12,117,129,Afternoon
11361,2012-04-23,summer,2012,not holiday,1,weekend,bad,9,98,107,Afternoon
11362,2012-04-23,summer,2012,not holiday,1,weekend,bad,12,102,114,Afternoon
11363,2012-04-23,summer,2012,not holiday,1,weekend,moderate,11,101,112,Afternoon
11364,2012-04-23,summer,2012,not holiday,1,weekend,bad,10,93,103,Afternoon
11365,2012-04-23,summer,2012,not holiday,1,weekend,bad,13,219,232,Evening
11366,2012-04-23,summer,2012,not holiday,1,weekend,bad,10,369,379,Evening
11367,2012-04-23,summer,2012,not holiday,1,weekend,moderate,11,287,298,Evening
11368,2012-04-23,summer,2012,not holiday,1,weekend,moderate,17,186,203,Evening
11369,2012-04-23,summer,2012,not holiday,1,weekend,moderate,7,145,152,night
11370,2012-04-23,summer,2012,not holiday,1,weekend,good,18,71,89,night
11371,2012-04-23,summer,2012,not holiday,1,weekend,good,10,49,59,night
11372,2012-04-24,summer,2012,not holiday,2,weekend,moderate,0,13,13,night
11373,2012-04-24,summer,2012,not holiday,2,weekend,moderate,1,6,7,night
11374,2012-04-24,summer,2012,not holiday,2,weekend,good,0,3,3,night
11375,2012-04-24,summer,2012,not holiday,2,weekend,good,0,2,2,night
11376,2012-04-24,summer,2012,not holiday,2,weekend,good,0,3,3,night
11377,2012-04-24,summer,2012,not holiday,2,weekend,good,0,22,22,Morning
11378,2012-04-24,summer,2012,not holiday,2,weekend,good,3,117,120,Morning
11379,2012-04-24,summer,2012,not holiday,2,weekend,good,3,387,390,Morning
11380,2012-04-24,summer,2012,not holiday,2,weekend,good,12,599,611,Morning
11381,2012-04-24,summer,2012,not holiday,2,weekend,good,6,302,308,Morning
11382,2012-04-24,summer,2012,not holiday,2,weekend,good,33,129,162,Morning
11383,2012-04-24,summer,2012,not holiday,2,weekend,good,27,157,184,Morning
11384,2012-04-24,summer,2012,not holiday,2,weekend,good,36,188,224,Afternoon
11385,2012-04-24,summer,2012,not holiday,2,weekend,good,35,189,224,Afternoon
11386,2012-04-24,summer,2012,not holiday,2,weekend,good,50,166,216,Afternoon
11387,2012-04-24,summer,2012,not holiday,2,weekend,good,60,176,236,Afternoon
11388,2012-04-24,summer,2012,not holiday,2,weekend,good,54,308,362,Afternoon
11389,2012-04-24,summer,2012,not holiday,2,weekend,good,72,619,691,Evening
11390,2012-04-24,summer,2012,not holiday,2,weekend,good,52,580,632,Evening
11391,2012-04-24,summer,2012,not holiday,2,weekend,good,33,449,482,Evening
11392,2012-04-24,summer,2012,not holiday,2,weekend,good,16,269,285,Evening
11393,2012-04-24,summer,2012,not holiday,2,weekend,moderate,13,213,226,night
11394,2012-04-24,summer,2012,not holiday,2,weekend,good,8,149,157,night
11395,2012-04-24,summer,2012,not holiday,2,weekend,good,4,69,73,night
11396,2012-04-25,summer,2012,not holiday,3,weekend,good,13,23,36,night
11397,2012-04-25,summer,2012,not holiday,3,weekend,good,8,17,25,night
11398,2012-04-25,summer,2012,not holiday,3,weekend,good,1,6,7,night
